Time,Biden,Booker,Brown,Buttigieg,Castro,Clinton,Cuomo,Gabbard,Gillibrand,Harris,Klobuchar,ORourke,Obama,Other,Sanders,Warren,Winfrey,Yang
2019-04-22 22:03:32.403809,12.4,2.2,0.1,16.8,0.6,1.2,0.2,2.5,0.7,15.4,2.0,5.7,0.8,10.9,20.2,3.7,0.3,3.7
2019-04-23 12:04:54.712035,14.1,1.5,0.1,15.8,0.4,1.3,0.2,1.2,0.6,15.6,1.5,6.3,0.8,10.5,20.2,4.1,0.3,4.6
2019-04-23 15:25:42.024453,15.7,1.5,0.1,15.2,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.2,20.0,4.0,0.3,4.6
2019-04-23 15:30:05.156931,15.7,1.5,0.1,14.9,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.5,20.0,4.0,0.3,4.6
2019-04-23 16:07:59.459930,15.7,1.5,0.1,15.5,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.0,20.0,4.0,0.3,4.6
2019-04-23 16:36:03.812499,15.7,1.5,0.1,15.5,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.0,20.0,4.0,0.3,4.6
2019-04-23 16:46:16.423955,15.7,1.5,0.1,15.5,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.0,20.0,4.0,0.3,4.6
2019-04-23 16:47:54.904190,15.7,1.5,0.1,15.5,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.0,20.0,4.0,0.3,4.6
2019-04-23 16:51:15.878401,15.7,1.5,0.1,15.5,0.4,1.3,0.2,2.0,0.6,15.6,1.2,6.3,0.8,9.0,20.0,4.0,0.3,4.6
2019-04-23 17:57:06.357282,15.0,1.6,0.1,15.2,0.4,1.3,0.2,2.0,0.6,15.9,1.2,6.3,0.8,9.6,20.0,4.0,0.3,4.6
2019-04-23 19:04:30.309236,15.0,1.6,0.1,15.2,0.4,1.3,0.2,2.0,0.6,15.9,1.2,6.3,0.8,9.6,20.0,4.0,0.3,4.6
2019-04-24 11:18:37.137241,14.8,1.7,0.1,15.9,0.6,1.4,0.2,2.0,0.6,13.0,1.2,6.5,0.8,11.1,19.5,4.4,0.3,4.9
2019-04-24 13:59:07.982229,14.8,1.7,0.1,15.2,0.6,1.4,0.2,2.0,0.6,13.9,1.2,6.5,0.9,10.3,20.0,4.4,0.3,5.0
2019-04-25 09:22:13.638639,19.8,1.6,0.1,13.7,0.4,1.4,0.2,1.4,0.5,12.9,1.2,7.0,0.8,8.2,21.3,4.3,0.3,4.2
2019-04-25 15:06:01.644499,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 15:13:34.520519,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 15:15:19.318727,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 15:20:22.871240,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 15:21:18.441667,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 15:23:29.253542,19.0,1.8,0.1,13.2,0.4,1.4,0.2,1.1,1.0,13.0,1.6,6.7,0.8,9.5,21.1,3.7,0.3,4.4
2019-04-25 22:20:25.777270,20.0,2.7,0.1,13.2,0.4,1.4,0.2,1.1,0.8,12.9,1.6,6.6,0.8,7.5,21.7,3.7,0.3,4.3
2019-04-25 22:22:05.972068,20.0,2.7,0.1,13.2,0.4,1.4,0.2,1.1,0.8,12.9,1.6,6.6,0.8,7.5,21.7,3.7,0.3,4.3
2019-04-26 08:52:27.489439,20.4,2.3,0.1,13.5,0.4,1.4,0.2,1.1,0.8,14.0,2.0,6.4,0.8,5.8,21.5,3.7,0.3,4.6
2019-04-26 13:18:53.728827,20.8,2.4,0.1,13.0,0.4,1.4,0.7,2.1,0.8,13.5,1.8,6.3,0.8,4.4,21.7,3.9,0.3,4.7
2019-04-26 14:26:35.542290,20.8,2.4,0.1,13.0,0.5,1.4,0.7,2.1,0.8,13.2,1.8,6.3,0.8,5.1,21.5,3.9,0.3,4.6
2019-04-26 15:40:46.793165,20.8,2.4,0.1,13.0,0.5,1.4,0.7,2.1,0.8,13.2,1.8,6.3,0.8,5.1,21.5,3.9,0.3,4.7
2019-04-26 16:34:30.435184,20.8,2.4,0.1,13.2,0.5,1.4,0.7,2.1,0.8,13.2,1.8,6.2,0.8,5.0,21.5,4.0,0.3,4.7
2019-04-26 16:57:12.931370,20.8,2.4,0.1,13.2,0.5,1.4,0.7,2.0,0.8,13.2,1.9,6.2,0.8,4.9,21.5,4.0,0.3,4.7
2019-04-26 18:57:05.778591,21.1,2.4,0.1,13.2,0.5,1.4,0.7,2.0,0.8,12.7,1.9,5.3,0.8,5.6,21.7,4.3,0.3,4.7
2019-04-26 19:03:59.036530,21.1,2.4,0.1,13.2,0.5,1.4,0.7,2.0,0.8,12.7,1.9,5.3,0.8,5.6,21.7,4.3,0.3,4.7
2019-04-26 19:10:40.763835,21.1,2.4,0.1,13.2,0.5,1.4,0.7,2.0,0.8,12.7,1.9,5.3,0.8,5.6,21.7,4.3,0.3,4.7
2019-04-26 19:13:34.169589,21.1,2.4,0.1,13.2,0.5,1.4,0.7,2.0,0.8,12.7,1.9,5.3,0.8,5.6,21.7,4.3,0.3,4.7
2019-04-27 13:07:58.311715,20.6,1.9,0.1,13.4,0.5,1.4,0.7,2.0,0.8,12.9,1.2,5.9,0.9,6.1,21.7,4.6,0.3,4.4
2019-04-27 13:11:58.820011,20.6,1.9,0.1,13.4,0.5,1.4,0.7,2.0,0.8,12.9,1.2,5.9,0.9,6.1,21.7,4.6,0.3,4.4
2019-04-27 20:16:26.053016,20.8,1.8,0.1,13.4,0.5,1.4,0.7,2.0,0.8,12.4,1.2,5.8,0.9,6.7,21.7,4.3,0.3,4.5
2019-04-27 21:24:08.813687,20.8,1.8,0.1,13.4,0.5,1.4,0.7,2.0,0.8,12.4,1.2,5.8,0.9,6.7,21.7,4.3,0.3,4.5
2019-04-28 11:37:42.448125,20.6,2.0,0.1,12.8,0.5,1.5,0.8,2.0,0.8,10.3,1.3,5.1,0.9,9.7,22.0,4.1,0.3,4.6
2019-04-28 15:38:02.591945,21.1,1.9,0.1,12.8,0.5,1.5,0.8,2.0,0.8,11.2,1.3,5.5,0.9,8.0,22.0,4.1,0.3,4.6
2019-04-28 23:11:51.235271,21.1,1.9,0.1,12.8,0.5,1.5,0.8,2.0,1.0,11.3,1.3,5.4,0.9,7.6,22.0,4.3,0.3,4.6
2019-04-29 10:58:15.210215,20.6,1.8,0.1,11.9,0.5,1.5,0.8,2.0,1.0,11.7,2.3,7.3,0.9,5.4,21.7,4.7,0.3,4.9
2019-04-29 14:45:10.576452,20.8,1.8,0.1,11.5,0.5,1.5,0.8,2.0,1.0,13.0,2.2,5.7,0.9,6.0,21.7,4.6,0.3,5.0
2019-04-29 19:09:21.501206,21.1,1.8,0.1,11.5,0.5,1.4,0.8,2.0,0.8,14.2,2.2,5.8,0.9,5.3,21.3,4.6,0.3,5.0
2019-04-29 21:52:29.032537,21.1,1.8,0.1,12.0,0.5,1.4,0.8,2.0,0.8,13.6,2.2,5.8,0.9,5.5,21.3,4.6,0.3,5.0
2019-04-30 11:05:19.525671,24.1,1.6,0.1,10.7,0.4,1.2,0.7,1.0,0.6,12.2,1.5,5.9,0.9,9.9,20.2,4.2,0.3,4.0
2019-04-30 18:46:25.862677,25.7,1.7,0.1,9.9,0.4,1.2,0.7,1.0,0.5,12.7,1.3,6.1,0.8,7.7,19.4,5.6,0.3,4.3
2019-05-01 10:28:33.880224,25.3,1.7,0.1,10.9,0.4,1.2,0.7,1.3,0.5,12.8,1.2,5.9,0.8,6.1,18.9,6.7,0.3,4.6
2019-05-01 19:10:20.072694,24.9,1.7,0.1,10.4,0.4,1.2,0.4,1.8,0.5,15.0,1.5,5.5,0.8,5.7,19.1,5.8,0.3,4.4
2019-05-02 07:17:08.823984,23.5,1.7,0.1,10.8,0.4,1.2,0.7,1.8,0.5,13.0,1.5,5.6,0.8,7.4,19.1,5.8,0.6,4.6
2019-05-04 11:26:17.106651,24.7,1.5,0.1,9.8,0.7,1.3,0.6,2.1,0.8,15.9,1.4,5.2,0.8,4.4,18.9,5.7,0.6,4.7
2019-05-04 15:53:23.953421,24.7,1.5,0.1,9.6,0.7,1.3,0.6,2.1,0.8,15.9,1.4,5.2,0.8,4.1,19.2,5.7,0.6,4.8
2019-05-05 14:17:28.525278,24.7,1.3,0.1,9.6,0.6,1.3,0.7,2.1,0.6,16.5,1.4,4.8,0.8,4.4,19.2,5.4,0.6,5.0
2019-05-06 09:56:40.000342,25.5,1.0,0.1,9.9,0.6,1.4,1.1,2.0,0.6,15.4,1.7,5.1,0.7,3.1,19.2,5.7,0.6,5.3
2019-05-06 11:49:46.559110,25.5,0.9,0.1,9.9,0.6,1.3,0.7,2.0,0.6,15.4,1.7,5.1,0.8,3.5,19.2,5.7,0.6,5.3
2019-05-06 21:23:43.972921,26.0,0.9,0.1,9.6,0.6,1.3,0.7,2.0,0.6,15.2,1.7,5.0,0.8,3.7,19.2,5.6,0.6,5.3
2019-05-06 21:25:58.166949,26.0,0.9,0.1,9.6,0.6,1.3,0.7,2.0,0.6,15.2,1.7,5.0,0.8,3.7,19.2,5.6,0.6,5.3
2019-05-07 11:18:55.168907,25.8,1.8,0.1,10.7,0.7,1.4,0.7,2.6,0.5,14.7,1.7,5.0,0.8,2.4,19.2,5.4,0.6,4.9
2019-05-07 15:01:04.064913,25.8,1.8,0.1,9.8,0.7,1.4,0.7,2.4,0.5,14.7,1.7,5.0,0.8,2.4,19.2,6.5,0.6,4.9
2019-05-07 15:09:56.187078,25.8,1.8,0.1,9.8,0.7,1.4,0.7,2.4,0.5,14.7,1.7,5.0,0.8,2.4,19.2,6.5,0.6,4.9
2019-05-07 18:40:29.558271,25.8,1.8,0.1,10.2,0.4,1.3,0.4,2.0,0.4,14.7,1.7,5.6,0.8,2.7,19.2,6.3,0.4,5.0
2019-05-08 10:03:24.076096,26.1,1.8,0.1,10.1,0.4,1.4,0.5,2.0,0.4,14.5,1.8,5.2,0.8,3.1,19.2,6.2,0.4,4.8
2019-05-08 16:08:10.220510,25.6,1.8,0.1,9.9,0.7,1.4,0.2,2.5,0.4,14.5,1.8,5.4,0.8,3.0,19.2,6.5,0.5,4.8
2019-05-08 20:42:36.716307,25.5,1.8,0.1,9.9,0.7,1.4,0.2,2.5,0.4,14.5,1.8,5.4,0.8,2.9,19.2,6.6,0.5,4.9
2019-05-09 11:59:03.940820,25.6,1.8,0.1,9.9,0.8,1.3,0.6,2.0,0.4,14.5,1.8,5.1,0.8,2.9,19.2,7.0,0.5,4.8
2019-05-09 20:31:13.840369,25.5,1.8,0.1,10.1,1.2,1.4,0.7,2.0,0.4,14.5,1.8,5.6,0.8,2.2,19.2,6.6,0.5,4.7
2019-05-10 10:17:23.287669,26.3,1.7,0.1,9.9,0.8,1.4,0.6,2.0,0.4,14.5,1.8,5.4,0.8,2.7,19.2,6.2,0.5,4.7
2019-05-11 07:15:57.724619,26.0,1.7,0.1,9.6,1.2,1.4,0.7,2.0,0.4,14.3,1.8,5.4,0.8,3.4,19.2,6.8,0.5,4.0
2019-05-11 22:47:18.832217,26.0,1.7,0.1,10.3,0.5,1.4,0.7,1.9,0.4,14.1,1.8,5.6,0.8,3.3,19.2,6.6,0.5,4.5
2019-05-12 20:15:18.150116,27.8,1.7,0.1,9.3,0.4,1.4,0.5,1.8,0.4,14.5,1.8,5.2,0.8,2.6,18.9,7.2,0.4,4.5
2019-05-13 08:06:34.422987,28.8,1.7,0.1,9.2,0.4,1.4,0.5,1.8,0.4,14.7,1.8,5.2,0.8,1.8,18.2,7.4,0.5,4.5
2019-05-13 12:57:50.375805,28.8,1.7,0.1,8.5,0.8,1.3,0.7,1.9,0.4,14.7,1.4,5.2,0.8,2.2,18.4,7.4,0.4,4.6
2019-05-14 09:08:26.509304,27.6,1.7,0.1,7.9,0.4,1.3,0.7,2.1,0.4,14.5,1.5,4.6,0.8,3.6,19.4,7.4,0.4,4.7
2019-05-15 12:11:24.234699,26.9,1.7,0.1,7.9,0.4,1.3,0.7,2.5,0.4,14.7,1.5,4.1,0.8,4.1,19.6,7.4,0.4,4.8
